id,date,barangay,crime_type,crime_count,latitude,longitude
284,2024-12-16,TAMBOBONG,Online Scam,2,7.028194581952261,125.41756959158536
285,2022-08-18,"INDANGAN (BRGY UNDER PS 13, DCPO)",Cyber Fraud,3,7.173484042298852,125.56570984134517
286,2020-12-04,"AGDAO PROPER (BRGY IS NOW UNDER PS 18, DCPO)",Robbery,1,7.0107826821390224,125.57856891981582
287,2022-10-23,CABANTIAN,Phishing,2,7.139679405439738,125.66157391838415
288,2023-11-20,MAHAYAG,Illegal Drugs,2,7.162793390412273,125.57309448372531
289,2020-11-26,MATINA PANGI,Vandalism,3,7.085962375638485,125.50364425611704
290,2022-08-08,TAPAK,Phishing,4,7.177249978170703,125.6409035644579
291,2020-07-08,CABANTIAN,Online Scam,1,7.009150074981715,125.56208366795623
292,2021-01-17,"DUTERTE (BRGY IS NOW UNDER PS 18, DCPO)",Murder,3,7.011204456624764,125.42378408538936
293,2021-03-16,CALINAN (POB.),Phishing,2,7.246780168197898,125.56975516809398
294,2020-12-30,"DUTERTE (BRGY IS NOW UNDER PS 18, DCPO)",Identity Theft,2,7.108057192423379,125.6724055636265
295,2021-12-09,"MATINA APLAYA (BRGY UNDER PS 15, DCPO)",Vandalism,2,7.0381181537955655,125.51889378764947
296,2022-10-29,BARANGAY 22-C,Physical Injury,4,7.1566729780164415,125.48889774056994
297,2022-12-03,TAPAK,Hacking,1,7.230998065929583,125.44304083710541
298,2021-05-18,"TALANDANG (BRGY IS NOW UNDER PS 20, DCPO)",Robbery,4,7.0647463082490525,125.44543365658062
299,2024-07-23,BAGUIO PROPER,Physical Injury,2,7.1868671427457,125.52983144530255
300,2020-05-31,LIZADA,Assault,2,7.02560423949813,125.57870394724846
301,2022-10-10,"SAN ANTONIO (BRGY IS NOW UNDER PS 18, DCPO)",Vandalism,3,7.015504516350583,125.42418462155089
302,2024-01-05,SALOY,Cyber Fraud,5,7.159406389470444,125.68187057670755
303,2024-12-11,PANALUM,Identity Theft,5,7.162190536483032,125.62654008523356
304,2021-10-13,MABUHAY,Robbery,5,7.191228970449462,125.5759871754851
305,2023-11-03,BARANGAY 22-C,Carnapping,4,7.217827400116798,125.6485316012817
306,2023-01-16,BARANGAY 37-D,Online Scam,2,7.29275562383876,125.42405602704363
307,2021-12-30,MARILOG,Theft,4,7.154890104490359,125.54305166331994
308,2021-02-07,40-D BOLTON ISLA,Physical Injury,1,7.0968869418823735,125.5890279380585
309,2021-10-29,LACSON,Murder,1,7.238555858430611,125.6485958718355
310,2024-03-13,BARANGAY 27-C,Homicide,3,7.081249675378622,125.63504086801478
311,2022-03-20,BUDA,Identity Theft,2,7.131691426211691,125.48312077491403
312,2020-11-06,"WAAN (BRGY UNDER ps 13, DCPO)",Physical Injury,4,7.02353691440268,125.68226405086776
313,2024-08-20,"MANUEL GUIANGA (BRGY IS NOW UNDER PS 20, DCPO)",Online Scam,2,7.007605223024637,125.43730375242927
314,2021-03-26,BUNAWAN (POB.),Cyberbullying,2,7.288794524403377,125.66254008558634
315,2022-10-11,BARANGAY 38-D (OB.),Vandalism,4,7.250794036153661,125.69128207488139
316,2023-02-22,TAMAYONG,Murder,2,7.208792261828109,125.45314605696679
317,2023-05-07,BANTOL,Assault,3,7.122685883324281,125.61661981926115
318,2020-08-08,TAPAK,Homicide,5,7.051988296021253,125.4120856556334
319,2022-12-18,TAMAYONG,Phishing,4,7.0469311128013254,125.52162684754175
320,2021-05-02,SALOY,Murder,1,7.075072869449379,125.5548849897593
321,2022-08-03,BARANGAY 26-C,Robbery,5,7.164767999411836,125.5741935677729
322,2020-12-31,"MAA (BRGY IS NOW UNDER ps 16, DCPO)",Illegal Drugs,3,7.214378776810019,125.68078117447457
323,2023-01-24,BARANGAY 11-A,Hacking,5,7.198059213015319,125.60167520618826
324,2020-08-14,BUDA,Homicide,5,7.083980169083783,125.54438338536578
325,2023-06-26,BARANGAY 3-A (POB.),Assault,5,7.286459584198958,125.64290251087976
326,2023-11-23,"MANDUG (BRGY UNDER PS 13, DCPO)",Assault,2,7.22136907500873,125.68515984628633
327,2021-03-16,"WAAN (BRGY UNDER ps 13, DCPO)",Homicide,3,7.16630621575342,125.40661984460469
328,2020-03-12,BARANGAY 18-B,Assault,3,7.183516223870305,125.69475638167681
329,2021-04-06,"SAN ANTONIO (BRGY IS NOW UNDER PS 18, DCPO)",Cyber Fraud,4,7.125880018728337,125.42583964171911
330,2024-05-06,SUAWAN (TULI),Physical Injury,3,7.074319296850347,125.64431603378063
331,2022-08-09,"MAGTUOD (BRGY IS NOW UNDER ps 16, DCPO)",Phishing,4,7.106791803595378,125.48410042576543
332,2024-06-07,MABUHAY,Identity Theft,5,7.22735383313931,125.43965389732617
333,2022-03-01,"MATINA APLAYA (BRGY UNDER PS 15, DCPO)",Hacking,5,7.004318046588927,125.53195669191416
334,2024-05-07,BAGANIHAN,Phishing,5,7.034821792152075,125.59318697383429
335,2020-10-20,BARANGAY 23-C,Identity Theft,2,7.013800792606526,125.51428555350705
336,2021-07-04,TAMUGAN,Online Scam,1,7.012218640695691,125.41636962248481
337,2023-12-07,ALAMBRE,Carnapping,2,7.256638175203302,125.57983834189761
338,2021-07-20,"BAO ESCUELA (BRGY IS NOW UNDER PS 20, DCPO)",Identity Theft,1,7.211097357814007,125.6707209828332
339,2020-03-15,MAPI-ILA,Carnapping,1,7.142252148726198,125.51496460978419
340,2021-06-23,"BARANGAY 19-B (POB.) (BRGY UNDER ps 14, DCPO)",Vandalism,5,7.029350248195301,125.46489983328925
341,2020-06-07,"BALENGAENG (BRGY IS NOW UNDER PS 20, DCPO)",Hacking,1,7.14748476253505,125.53277320377985
342,2022-10-07,LUBOGAN,Homicide,3,7.142041531234169,125.41450881331464
343,2024-07-25,SUAWAN (TULI),Murder,3,7.051960560973004,125.64614627534408
344,2023-06-12,"DUMOY (BRGY IS NOW UNDER PS 17, DCPO)",Phishing,5,7.130155494771392,125.64790224328506
345,2021-02-18,TALOMO RIVER,Robbery,5,7.119551420319212,125.57640013902889
346,2023-09-30,PANACAN,Vandalism,1,7.184755029415665,125.50593086668152
347,2024-08-11,TAMBOBONG,Theft,4,7.190528095260293,125.63993500933374
348,2021-11-10,MAGSAYSAY,Murder,5,7.013591202931614,125.56640610743652
349,2021-05-24,"ANGALAN (BRGY IS NOW UNDER PS 20, DCPO)",Online Scam,5,7.112383784387942,125.64777969256501
350,2023-02-21,SALAYSAY,Online Scam,5,7.187757974714271,125.5894376377749
351,2023-10-12,CAWAYAN,Carnapping,1,7.150940877574026,125.63532164196384
352,2020-10-04,76-A BUCANA,Identity Theft,5,7.256946952356497,125.57956889796533
353,2022-07-19,LIZADA,Identity Theft,1,7.1976080894856835,125.52424232046471
354,2021-12-10,"AQUINO (BRGY IS NOW UNDER PS 18, DCPO)",Hacking,5,7.0488803281244286,125.68738375797784
355,2020-05-11,"BARANGAY 19-B (POB.) (BRGY UNDER ps 14, DCPO)",Assault,1,7.021170624220129,125.56233414746366
356,2023-07-26,BARANGAY 22-C,Hacking,2,7.192725783461895,125.58152685556216
357,2024-01-04,LAMANAN,Phishing,1,7.007953393162486,125.46614629182443
358,2021-02-07,DALIAO,Cyber Fraud,1,7.175732674382039,125.58769523682818
359,2020-01-22,"WAAN (BRGY UNDER ps 13, DCPO)",Illegal Drugs,4,7.282069072427487,125.57148229484488
360,2022-07-05,PANACAN,Murder,4,7.172642253362763,125.45545151938411
361,2022-06-07,LUBOGAN,Hacking,2,7.116450977861956,125.41787612920595
362,2024-12-23,LASANG,Homicide,1,7.192986465532706,125.58130779591444
363,2021-08-10,PANALUM,Hacking,5,7.1374758671474545,125.6291076808051
364,2022-07-11,BARANGAY 14-B,Carnapping,1,7.163685036794781,125.55702041127661
365,2022-01-09,RIVERSIDE,Cyber Fraud,5,7.282439442632957,125.4680317875959
366,2023-10-04,TACUNAN,Vandalism,3,7.115830791340232,125.59995659300792
367,2024-01-23,"CATALUNAN PEQUENO (BRGY IS NOW UNDER ps 17, DCPO)",Cyberbullying,3,7.288357169147174,125.42403171798288
368,2024-01-12,MABUHAY,Assault,5,7.271605192586819,125.53255011144059
369,2020-08-30,"BALIOK (BRGY IS NOW UNDER PS 17, DCPO)",Cyber Fraud,1,7.058737340436789,125.44901002751953
370,2020-09-29,DALIAO,Hacking,1,7.02080839026255,125.45533771531797
371,2021-01-02,BAGANIHAN,Murder,3,7.030233400413228,125.46068818474747
372,2020-11-21,COMMUNAL,Identity Theft,2,7.005466547695465,125.51601211711319
373,2024-12-29,BARANGAY 11-A,Murder,2,7.028332888226778,125.41534506168612
374,2021-08-03,"BARANGAY 20-B (BRGY IS NOW UNDER PS 18, DCPO)",Online Scam,3,7.204902032024907,125.51933803227874
375,2020-11-17,MARAPANGI,Homicide,4,7.0213565945380685,125.55351223413442
376,2024-10-14,SANTO NINO,Phishing,2,7.0956926890881284,125.54498828548991
377,2022-04-28,76-A BUCANA,Identity Theft,1,7.253462593290836,125.51483523012092
378,2024-12-04,FATIMA (BENOWANG),Illegal Drugs,1,7.006981580720748,125.65174398242122
379,2023-02-19,BARANGAY 39-D (POB.),Homicide,3,7.244340544776681,125.44359800772615
380,2020-09-26,SALAYSAY,Identity Theft,4,7.08455643243202,125.55170902313442
381,2021-05-14,76-A (BUCANA),Vandalism,2,7.035449448286497,125.41861242508698
382,2022-05-22,"ANGALAN (BRGY IS NOW UNDER PS 20, DCPO)",Homicide,1,7.209021149609245,125.42134670366337
383,2024-02-25,SIRIB,Assault,4,7.188682854033965,125.57215975490313
384,2022-06-25,VICENTE HIZON SR.,Identity Theft,2,7.263241604058115,125.56980552746636
385,2023-10-17,SIRIB,Online Scam,1,7.220521313141165,125.66341005385334
386,2021-11-11,BARANGAY 11-A,Online Scam,2,7.241044279115455,125.56736210269803
387,2024-07-08,LAMANAN,Assault,4,7.084610371771392,125.68793730612146
388,2021-01-23,SASA,Robbery,3,7.053231863133917,125.41460845451998
389,2023-06-30,VICENTE HIZON SR.,Hacking,5,7.225184425492257,125.42940230543422
390,2024-05-15,LASANG,Physical Injury,5,7.242050421780179,125.41321975847112
391,2023-05-29,BAGANIHAN,Murder,3,7.297151542600202,125.45558305510006
392,2023-10-09,RIVERSIDE,Cyberbullying,3,7.1237853030734275,125.5623810332825
393,2023-04-06,"MAGTUOD (BRGY IS NOW UNDER ps 16, DCPO)",Online Scam,2,7.111605425737835,125.59367165442823
394,2021-03-24,74-A (MATINA CROSSING),Phishing,1,7.232923888222599,125.4136755473846
395,2024-07-10,BARANGAY 18-B,Phishing,5,7.1022410620759056,125.68379126695368
396,2020-01-08,BARANGAY 28-C,Online Scam,4,7.279227197681069,125.65264961299512
397,2020-09-07,"CATIGAN (BRGY IS NOW UNDER ps 19, DCPO)",Hacking,2,7.257523825552903,125.48898374464713
398,2021-03-25,MARILOG,Theft,2,7.128698208212505,125.42315625906795
399,2023-06-20,DALIAO,Cyber Fraud,3,7.225261320337449,125.45096612196572
400,2021-06-03,ALFONSO ANGLIONGTO SR,Robbery,4,7.226362862225405,125.4380833241265
401,2021-09-28,SASA,Theft,3,7.03093716065078,125.43698513378969
402,2020-12-13,TAMAYONG,Homicide,5,7.27076587200387,125.55556850659973
403,2020-08-06,BARANGAY 13-B,Robbery,2,7.151575711734357,125.47375423274802
404,2022-06-20,SASA,Murder,3,7.247937239832322,125.50744191495875
405,2021-12-18,ALFONSO ANGLIONGTO SR,Assault,3,7.096014880309183,125.6968516000153
406,2020-03-02,TAPAK,Assault,3,7.26865696854886,125.6052942746776
407,2022-07-02,LACSON,Phishing,4,7.116760503620249,125.68469420011411
408,2024-07-27,SAN ISIDRO,Identity Theft,4,7.003251295444089,125.44276696650994
409,2024-05-21,"AGDAO PROPER (BRGY IS NOW UNDER PS 18, DCPO)",Carnapping,2,7.271614592925779,125.51464184244978
410,2021-05-12,"BAGO APLAYA (BRGY IS NOW UNDER PS 17, DCPO)",Robbery,1,7.02738600303584,125.56641954098471
411,2020-12-31,"TIBULOY (BRGY IS NOW UNDER PS 19, DCPO)",Phishing,3,7.095794091277124,125.42302741856663
412,2022-04-16,"BARANGAY 9-A (POB.) (BRGY UNDER PS 14, DCPO)",Hacking,2,7.285018590115241,125.40125623308839
413,2023-05-08,MAGSAYSAY,Robbery,1,7.285182144081267,125.60113030013908
414,2023-12-18,BARANGAY 11-A,Phishing,3,7.172031366436986,125.59254585504044
415,2023-05-16,PAMPANGA,Identity Theft,3,7.18955116365094,125.52323664299989
416,2022-02-28,BAGUIO PROPER,Theft,2,7.134533656593496,125.54689322280962
417,2020-09-30,TAMBOBONG,Carnapping,4,7.087963231509419,125.52463290017764
418,2023-02-22,CABANTIAN,Hacking,3,7.098599363610974,125.40720151345347
419,2020-01-12,SIRIB,Vandalism,3,7.201755536823112,125.50061148186525
420,2022-02-12,LUBOGAN,Identity Theft,3,7.225712358831304,125.4531246766192
421,2021-06-22,MARAPANGI,Cyber Fraud,1,7.237473713117755,125.42952725673041
422,2021-05-09,LACSON,Theft,1,7.236885442838366,125.68701613016681
423,2022-01-21,ILANG,Physical Injury,2,7.027361830914607,125.57980791751265
424,2022-11-18,SUBASTA,Cyberbullying,5,7.148326091410774,125.61859688527099
425,2023-10-02,GUMALANG,Murder,3,7.017267628004993,125.49460912297984
426,2021-01-17,ULAS,Illegal Drugs,5,7.16485866469712,125.51794413884821
427,2022-08-10,BARANGAY 28-C,Homicide,5,7.132459150412013,125.47107719816903
428,2024-01-20,SALUMAY,Theft,1,7.26631125482749,125.42908970128963
429,2021-01-10,"TIBULOY (BRGY IS NOW UNDER PS 19, DCPO)",Identity Theft,3,7.1052745037656235,125.45370949123247
430,2023-07-25,"BALENGAENG (BRGY IS NOW UNDER PS 20, DCPO)",Robbery,1,7.035120104928282,125.63925421358896
431,2022-01-26,COMMUNAL,Cyber Fraud,4,7.04289750461585,125.60326374155514
432,2022-05-17,SUAWAN (TULI),Carnapping,4,7.228453189515242,125.56407866279565
433,2022-02-18,"TIBULOY (BRGY IS NOW UNDER PS 19, DCPO)",Cyberbullying,5,7.185465418994879,125.54252696186003
434,2021-01-22,LASANG,Homicide,5,7.030336802836837,125.67673028509684
435,2021-07-17,MALABOG,Phishing,3,7.025232041834499,125.42182048433361
436,2021-05-24,ALFONSO ANGLIONGTO SR,Phishing,1,7.210290739437736,125.48418024397138
437,2023-02-01,BAO JOAQUIN,Physical Injury,3,7.021828901909258,125.50498135607121
438,2020-04-12,TACUNAN,Theft,3,7.246558017787107,125.63472774366384
439,2023-11-30,MATINA PANGI,Illegal Drugs,1,7.211872668146949,125.6977543860486
440,2020-07-17,MALABOG,Theft,1,7.02440463419257,125.47220115442715
441,2024-07-03,CALINAN (POB.),Assault,3,7.025451314225558,125.66229220024113
442,2021-01-20,BAGANIHAN,Vandalism,1,7.295991873550353,125.64918682812954
443,2024-11-30,TALOMO RIVER,Phishing,4,7.112281238726836,125.46739721929254
444,2024-01-20,"TALANDANG (BRGY IS NOW UNDER PS 20, DCPO)",Illegal Drugs,4,7.1111926441200675,125.51979977405978
445,2022-02-11,"DUMOY (BRGY IS NOW UNDER PS 17, DCPO)",Hacking,1,7.243839870177251,125.52290186078775
446,2021-12-09,TIGATTO,Identity Theft,3,7.284174573215157,125.69346620055796
447,2023-06-28,"CATALUNAN PEQUENO (BRGY IS NOW UNDER ps 17, DCPO)",Cyberbullying,4,7.295800319146861,125.45426757041368
448,2020-12-27,LASANG,Homicide,1,7.226013455577682,125.63974739133144
449,2021-11-23,MABUHAY,Carnapping,2,7.112877875659275,125.50025781425194
450,2024-08-02,BARANGAY 38-D (OB.),Online Scam,3,7.025050215009601,125.61926110373285
451,2024-01-27,BARANGAY 3-A (POB.),Assault,1,7.233144074778231,125.5260033012887
452,2022-09-12,MARILOG,Murder,5,7.167521274920741,125.57350792893497
453,2021-02-24,LACSON,Identity Theft,4,7.1272666027740925,125.64978353199784
454,2024-03-08,"MATINA APLAYA (BRGY UNDER PS 15, DCPO)",Homicide,5,7.271906315528421,125.64124966949517
455,2023-05-09,"LAPU-LAPU(BRGY IS NOW UNDER PS 18, DCPO)",Cyberbullying,2,7.033359244691845,125.65992695506192
456,2023-04-17,SIRIB,Theft,3,7.147787531287258,125.4178851976034
457,2021-07-08,76-A (BUCANA),Online Scam,3,7.003406093430225,125.60761516591192
458,2022-05-13,SALOY,Cyber Fraud,3,7.140598192598238,125.44199621301654
459,2022-07-28,MULIG,Online Scam,5,7.016890982704552,125.52474557040553
460,2022-09-10,"TALANDANG (BRGY IS NOW UNDER PS 20, DCPO)",Hacking,5,7.0356453748804215,125.56457652451641
461,2023-10-17,ALFONSO ANGLIONGTO SR,Assault,3,7.035257874033132,125.52082184542405
462,2021-08-29,TAPAK,Theft,4,7.194763090634819,125.55588350274091
463,2022-06-25,"BARANGAY 20-B (BRGY IS NOW UNDER PS 18, DCPO)",Hacking,1,7.223813463779627,125.69895789263958
464,2023-12-04,BARANGAY 11-A,Cyberbullying,2,7.175010629529147,125.44056519411386
465,2021-08-10,MALABOG,Physical Injury,2,7.2886517645423625,125.60263681360094
466,2023-09-12,"BAO ESCUELA (BRGY IS NOW UNDER PS 20, DCPO)",Cyber Fraud,3,7.1124611738571115,125.51880028991569
467,2023-07-31,SUAWAN (TULI),Murder,1,7.0857136258845586,125.43990293967221
468,2021-04-29,TALOMO RIVER,Online Scam,2,7.260579738456838,125.4476210290123
469,2022-07-25,"TIBULOY (BRGY IS NOW UNDER PS 19, DCPO)",Physical Injury,2,7.067078751555836,125.68478193187369
470,2024-06-23,LAMANAN,Assault,3,7.288966761832183,125.66388044901353
471,2022-05-28,"MATINA CROSSING (BRGY IS NOW UNDER PS 15, DCPO)",Murder,1,7.003646342406945,125.6721125881245
472,2024-11-24,BUHANGIN (POB.),Assault,3,7.2909636480122915,125.69745983274822
473,2020-06-13,BUNAWAN (POB.),Vandalism,4,7.012947973585173,125.46249461700256
474,2023-08-06,WANGAN,Hacking,5,7.267342934109421,125.50663180120922
475,2020-02-20,FATIMA (BENOWANG),Assault,1,7.15831033272589,125.60076570897746
476,2023-05-16,"BARANGAY 10-A (BRGY UNDER ps 14, DCPO)",Assault,5,7.2978894388357896,125.5451407619582
477,2023-09-13,MALAGOS,Phishing,3,7.022138969420619,125.52551686001351
478,2020-01-18,"BARANGAY 19-B (POB.) (BRGY UNDER ps 14, DCPO)",Homicide,2,7.166156285320396,125.50734337480068
479,2021-10-24,BANTOL,Assault,2,7.29079076068573,125.57813418958304
480,2023-05-31,"TIBULOY (BRGY IS NOW UNDER PS 19, DCPO)",Carnapping,4,7.156929353251044,125.57267802859202
481,2022-09-15,BARANGAY 17-B,Murder,1,7.188819591440579,125.44843735021928
482,2022-12-19,BARANGAY 38-D (OB.),Illegal Drugs,3,7.208724606695385,125.54152195125553
483,2023-01-30,MARAPANGI,Online Scam,5,7.136362319430332,125.56604153286295
484,2020-08-29,RIVERSIDE,Vandalism,2,7.188267424025219,125.57108608161943
485,2020-12-12,CARMEN,Cyber Fraud,4,7.17529429357693,125.46303215787371
486,2022-04-04,ALAMBRE,Cyberbullying,5,7.270347403147296,125.6226814176757
487,2022-09-20,BARANGAY 18-B,Identity Theft,1,7.013633914102438,125.40755972844633
488,2023-12-26,BAO JOAQUIN,Theft,5,7.0842889568776695,125.50644955666296
489,2024-12-22,TALOMO RIVER,Vandalism,4,7.285123445222967,125.63406379456069
490,2023-03-04,"INDANGAN (BRGY UNDER PS 13, DCPO)",Illegal Drugs,1,7.2670791351672746,125.56916787631663
491,2023-09-14,"BALIOK (BRGY IS NOW UNDER PS 17, DCPO)",Theft,1,7.136697025835714,125.47834872975326
492,2020-07-23,"AGDAO PROPER (BRGY IS NOW UNDER PS 18, DCPO)",Phishing,2,7.186039779340461,125.60848593580292
493,2022-08-08,BUHANGIN (POB.),Vandalism,3,7.08321435489434,125.57021728324682
494,2022-06-16,BARANGAY 11-A,Assault,4,7.056436347917129,125.63887308283692
495,2024-08-17,SALOY,Homicide,2,7.139109521481995,125.62050755585695
496,2023-05-04,"AQUINO (BRGY IS NOW UNDER PS 18, DCPO)",Theft,3,7.106005668407816,125.58303237661087
497,2024-11-24,MAHAYAG,Murder,5,7.175096833555261,125.54645330259325
498,2024-12-10,WANGAN,Online Scam,4,7.023320391089495,125.43995463770027
499,2023-05-09,TALOMO RIVER,Robbery,2,7.29231844229985,125.47839990536562
500,2024-02-08,"DUMOY (BRGY IS NOW UNDER PS 17, DCPO)",Hacking,4,7.295863223343881,125.52572984187513
501,2023-05-24,"MANDUG (BRGY UNDER PS 13, DCPO)",Robbery,3,7.209448514205923,125.57978978610193
502,2024-10-08,"BARANGAY 20-B (BRGY IS NOW UNDER PS 18, DCPO)",Cyberbullying,5,7.160828909903236,125.5541123565646
503,2021-06-23,TAPAK,Assault,5,7.0928582848858985,125.48645535778786
504,2022-03-12,74-A (MATINA CROSSING),Assault,2,7.244138505912084,125.40193930733692
505,2021-12-01,TAMUGAN,Cyber Fraud,1,7.205419351766164,125.54887176657024
506,2021-03-13,"BARANGAY 9-A (POB.) (BRGY UNDER PS 14, DCPO)",Online Scam,1,7.048785081803468,125.48568779656868
507,2020-01-02,PAQUIBATO (POB.),Vandalism,3,7.2732781553481525,125.62038249021316
508,2023-04-13,SANTO NINO,Online Scam,3,7.24676117287695,125.40718387958115
509,2021-08-14,BARANGAY 32-D,Phishing,2,7.284939973987577,125.57544834339174
510,2020-01-04,BARANGAY 13-B,Robbery,2,7.217715852516508,125.68244227125182
511,2023-01-09,"SAN ANTONIO (BRGY IS NOW UNDER PS 18, DCPO)",Murder,1,7.184024558780737,125.45232278013346
512,2023-01-03,LAMANAN,Identity Theft,3,7.1254729108871855,125.54149484722518
513,2024-10-13,76-A (BUCANA),Illegal Drugs,1,7.279818545006203,125.42742659754515
514,2021-11-25,"ACACIA (BRGY UNDER PS 13, DCPO)",Physical Injury,3,7.259819166850122,125.58770457367841
515,2021-02-17,ALFONSO ANGLIONGTO SR,Hacking,4,7.013565601031857,125.56515950417887
516,2020-06-13,BANGKAS HEIGHTS,Cyberbullying,1,7.007910092349175,125.52220965726386
517,2020-03-01,TIGATTO,Physical Injury,1,7.112939010063415,125.55641310644212
518,2021-11-01,BUHANGIN (POB.),Theft,5,7.24316599923455,125.6689723975407
519,2020-12-08,CATALUNAN GRANDE,Hacking,4,7.296182838794483,125.45888829069332
520,2022-10-31,BAYABAS,Online Scam,5,7.045125067331059,125.4067693535116
521,2024-09-21,"MANUEL GUIANGA (BRGY IS NOW UNDER PS 20, DCPO)",Illegal Drugs,4,7.17823921460564,125.65849946540973
522,2020-06-15,BUDA,Homicide,5,7.114267256989306,125.57313512471637
523,2024-01-29,"TALANDANG (BRGY IS NOW UNDER PS 20, DCPO)",Online Scam,3,7.290974319344381,125.66719753663855
524,2024-09-01,TUNGKALAN,Theft,5,7.252635676940712,125.57908356702396
525,2020-02-19,"TAGURANO (BRGY IS NOW UNDER PS 19, DCPO)",Cyberbullying,2,7.251498611413341,125.64304832698791
526,2023-12-20,GUMITAN,Identity Theft,2,7.140607947938491,125.52890200900654
527,2022-02-07,GUMALANG,Online Scam,1,7.124445850701299,125.62495797938648
528,2023-04-27,TUNGKALAN,Robbery,2,7.082022121579212,125.67391244006696
529,2023-09-25,"BARANGAY 8-A (POB.) (BRGY UNDER ps 14, DCPO)",Online Scam,1,7.0169126489952784,125.57163688911666
530,2022-04-11,TUNGKALAN,Theft,5,7.259416712876516,125.45423554516871
531,2021-02-11,BANTOL,Assault,3,7.243870302739023,125.48063928450907
532,2021-08-02,"BARANGAY 8-A (POB.) (BRGY UNDER ps 14, DCPO)",Assault,2,7.299915301985839,125.45959337306923
533,2021-10-28,LUBOGAN,Theft,4,7.298991051122171,125.47405710827873
534,2022-05-23,SALAPAWAN,Illegal Drugs,3,7.166629511680788,125.49192463480532
535,2024-02-05,"MAA (BRGY IS NOW UNDER ps 16, DCPO)",Phishing,1,7.230696224554153,125.56654013602596
